 3.25730638e-03  3.25730638e-03  9.98946442e-01  7.33338551e-01 
 3.26730638e-03  3.26730638e-03  9.94093716e-01  7.57693443e-01 
 3.27730638e-03  3.27730638e-03  9.85317755e-01  7.79058065e-01 
 3.28730638e-03  3.28730638e-03  9.72653195e-01  7.97348101e-01 
 3.29730638e-03  3.29730638e-03  9.56150018e-01  8.12491369e-01 
 3.30730638e-03  3.30730638e-03  9.35873353e-01  8.24428104e-01 
 3.31730638e-03  3.31730638e-03  9.11903224e-01  8.33111198e-01 
 3.32730638e-03  3.32730638e-03  8.84334229e-01  8.38506383e-01 
 3.33730638e-03  3.33730638e-03  8.53275171e-01  8.40592366e-01 
 3.34730638e-03  3.34730638e-03  8.18848626e-01  8.39360915e-01 
 3.35730638e-03  3.35730638e-03  7.81190460e-01  8.34816890e-01 
 3.36730638e-03  3.36730638e-03  7.40449291e-01  8.26978225e-01 
 3.37730638e-03  3.37730638e-03  6.96785908e-01  8.15875854e-01 
 3.38730638e-03  3.38730638e-03  6.50372628e-01  8.01553593e-01 
 3.39730638e-03  3.39730638e-03  6.01392626e-01  7.84067967e-01 
 3.40730638e-03  3.40730638e-03  5.50039201e-01  7.63487983e-01 
 3.41730638e-03  3.41730638e-03  4.96515023e-01  7.39894861e-01 
 3.42730638e-03  3.42730638e-03  4.41031326e-01  7.13381711e-01 
 3.43730638e-03  3.43730638e-03  3.83807081e-01  6.84053170e-01 
 3.44730638e-03  3.44730638e-03  3.25068125e-01  6.52024984e-01 
 3.45730638e-03  3.45730638e-03  2.65046273e-01  6.17423552e-01 
 3.46730638e-03  3.46730638e-03  2.03978404e-01  5.80385432e-01 
 3.47730638e-03  3.47730638e-03  1.42105526e-01  5.41056796e-01 
 3.48730638e-03  3.48730638e-03  7.96718227e-02  4.99592856e-01 
