 9.15103053e+02  9.15103053e+02  0.00000000e+00  9.15103053e+02  3.94352770e+01  9.15103053e+02 -3.03978865e+00
 9.41824545e+02  9.41824545e+02  0.00000000e+00  9.41824545e+02  3.94376386e+01  9.41824545e+02 -3.04274143e+00
 9.69326318e+02  9.69326318e+02  0.00000000e+00  9.69326318e+02  3.94398692e+01  9.69326318e+02 -3.04561425e+00
 9.97631157e+02  9.97631157e+02  0.00000000e+00  9.97631157e+02  3.94419760e+01  9.97631157e+02 -3.04840932e+00
 1.02676251e+03  1.02676251e+03  0.00000000e+00  1.02676251e+03  3.94439658e+01  1.02676251e+03 -3.05112883e+00
 1.05674452e+03  1.05674452e+03  0.00000000e+00  1.05674452e+03  3.94458451e+01  1.05674452e+03 -3.05377488e+00
 1.08760202e+03  1.08760202e+03  0.00000000e+00  1.08760202e+03  3.94476199e+01  1.08760202e+03 -3.05634955e+00
 1.11936057e+03  1.11936057e+03  0.00000000e+00  1.11936057e+03  3.94492960e+01  1.11936057e+03 -3.05885486e+00
 1.15204649e+03  1.15204649e+03  0.00000000e+00  1.15204649e+03  3.94508789e+01  1.15204649e+03 -3.06129278e+00
 1.18568685e+03  1.18568685e+03  0.00000000e+00  1.18568685e+03  3.94523737e+01  1.18568685e+03 -3.06366523e+00
 1.22030953e+03  1.22030953e+03  0.00000000e+00  1.22030953e+03  3.94537852e+01  1.22030953e+03 -3.06597410e+00
 1.25594322e+03  1.25594322e+03  0.00000000e+00  1.25594322e+03  3.94551181e+01  1.25594322e+03 -3.06822121e+00
 1.29261742e+03  1.29261742e+03  0.00000000e+00  1.29261742e+03  3.94563767e+01  1.29261742e+03 -3.07040836e+00
 1.33036253e+03  1.33036253e+03  0.00000000e+00  1.33036253e+03  3.94575651e+01  1.33036253e+03 -3.07253729e+00
 1.36920982e+03  1.36920982e+03  0.00000000e+00  1.36920982e+03  3.94586872e+01  1.36920982e+03 -3.07460969e+00
 1.40919147e+03  1.40919147e+03  0.00000000e+00  1.40919147e+03  3.94597467e+01  1.40919147e+03 -3.07662724e+00
 1.45034060e+03  1.45034060e+03  0.00000000e+00  1.45034060e+03  3.94607470e+01  1.45034060e+03 -3.07859155e+00
 1.49269131e+03  1.49269131e+03  0.00000000e+00  1.49269131e+03  3.94616915e+01  1.49269131e+03 -3.08050420e+00
 1.53627868e+03  1.53627868e+03  0.00000000e+00  1.53627868e+03  3.94625831e+01  1.53627868e+03 -3.08236672e+00
 1.58113883e+03  1.58113883e+03  0.00000000e+00  1.58113883e+03  3.94634249e+01  1.58113883e+03 -3.08418063e+00
 1.62730892e+03  1.62730892e+03  0.00000000e+00  1.62730892e+03  3.94642195e+01  1.62730892e+03 -3.08594739e+00
 1.67482720e+03  1.67482720e+03  0.00000000e+00  1.67482720e+03  3.94649697e+01  1.67482720e+03 -3.08766842e+00
 1.72373303e+03  1.72373303e+03  0.00000000e+00  1.72373303e+03  3.94656778e+01  1.72373303e+03 -3.08934513e+00
 1.77406695e+03  1.77406695e+03  0.00000000e+00  1.77406695e+03  3.94663463e+01  1.77406695e+03 -3.09097887e+00
 1.82587064e+03  1.82587064e+03  0.00000000e+00  1.82587064e+03  3.94669772e+01  1.82587064e+03 -3.09257097e+00
